,custom_id,mode_id,CHOICE,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,travel_time,travel_cost,headway,seat_configuration
5121,1798,3,1,3,1,1,1142,2,1,1,1,1,5,1,3,0,1,22,195,100,0.0,0.0
5122,1799,1,0,2,0,1,160,2,0,7,1,1,1,1,1,1,2,22,77,2220,60.0,0.0
5123,1799,2,1,2,0,1,160,2,0,7,1,1,1,1,1,1,2,22,29,2405,10.0,1.0
5124,1800,1,1,2,0,1,123,2,0,3,1,1,1,0,1,0,1,2,150,68,30.0,0.0
5125,1800,2,0,2,0,1,123,2,0,3,1,1,1,0,1,0,1,2,72,95,20.0,0.0
5126,1801,1,0,3,1,1,499,2,1,3,2,0,2,1,3,0,22,1,159,176,60.0,0.0
5127,1801,2,1,3,1,1,499,2,1,3,2,0,2,1,3,0,22,1,76,198,20.0,0.0
5128,1801,3,0,3,1,1,499,2,1,3,2,0,2,1,3,0,22,1,221,110,0.0,0.0
5129,1802,1,0,3,1,1,762,2,1,1,2,1,3,1,2,0,22,2,163,78,120.0,0.0
5130,1802,2,1,3,1,1,762,2,1,1,2,1,3,1,2,0,22,2,83,78,30.0,0.0
5131,1802,3,0,3,1,1,762,2,1,1,2,1,3,1,2,0,22,2,100,60,0.0,0.0
5132,1803,1,0,3,1,1,683,2,1,1,1,1,4,0,3,0,1,2,105,68,30.0,0.0
5133,1803,2,0,3,1,1,683,2,1,1,1,1,4,0,3,0,1,2,62,88,20.0,0.0
5134,1803,3,1,3,1,1,683,2,1,1,1,1,4,0,3,0,1,2,80,52,0.0,0.0
5135,1804,1,0,3,1,1,1057,2,0,3,1,0,4,1,3,0,25,10,125,74,60.0,0.0
5136,1804,2,0,3,1,1,1057,2,0,3,1,0,4,1,3,0,25,10,99,80,20.0,0.0
5137,1804,3,1,3,1,1,1057,2,0,3,1,0,4,1,3,0,25,10,64,36,0.0,0.0
5138,1805,1,0,2,0,1,84,2,1,5,2,1,2,1,3,0,22,1,209,100,120.0,0.0
5139,1805,2,1,2,0,1,84,2,1,5,2,1,2,1,3,0,22,1,63,100,30.0,1.0
5140,1805,3,0,2,0,1,84,2,1,5,2,1,2,1,3,0,22,1,150,100,0.0,0.0
5141,1806,1,0,2,0,1,116,2,0,1,2,3,3,0,3,0,25,2,150,36,120.0,0.0
5142,1806,2,1,2,0,1,116,2,0,1,2,3,3,0,3,0,25,2,59,45,20.0,1.0
5143,1807,1,0,3,1,1,774,2,1,1,2,1,3,1,3,0,22,1,231,87,30.0,0.0
5144,1807,2,1,3,1,1,774,2,1,1,2,1,3,1,3,0,22,1,81,122,20.0,0.0
5145,1807,3,0,3,1,1,774,2,1,1,2,1,3,1,3,0,22,1,234,115,0.0,0.0
5146,1808,1,1,2,0,1,36,2,0,6,1,1,2,0,2,1,17,1,80,2340,30.0,0.0
5147,1808,2,0,2,0,1,36,2,0,6,1,1,2,0,2,1,17,1,38,3380,30.0,0.0
5148,1809,1,0,3,1,1,921,2,1,3,2,1,3,1,2,0,22,1,193,176,30.0,0.0
5149,1809,2,1,3,1,1,921,2,1,3,2,1,3,1,2,0,22,1,64,194,10.0,0.0
5150,1809,3,0,3,1,1,921,2,1,3,2,1,3,1,2,0,22,1,170,100,0.0,0.0
5151,1810,1,1,2,0,1,316,2,0,6,1,1,2,0,1,1,2,1,102,2340,120.0,0.0
5152,1810,2,0,2,0,1,316,2,0,6,1,1,2,0,1,1,2,1,44,4160,10.0,0.0
5153,1811,1,0,2,0,1,334,2,0,7,2,1,1,0,1,1,17,1,116,1850,60.0,0.0
5154,1811,2,1,2,0,1,334,2,0,7,2,1,1,0,1,1,17,1,46,2405,10.0,0.0
5155,1812,1,0,2,0,1,161,2,0,7,1,1,1,1,2,1,22,25,81,2220,120.0,0.0
5156,1812,2,1,2,0,1,161,2,0,7,1,1,1,1,2,1,22,25,48,2220,30.0,1.0
5157,1813,1,0,2,0,1,49,2,0,6,3,1,3,1,3,1,1,2,103,2340,60.0,0.0
5158,1813,2,1,2,0,1,49,2,0,6,3,1,3,1,3,1,1,2,55,4160,30.0,1.0
5159,1813,3,0,2,0,1,49,2,0,6,3,1,3,1,3,1,1,2,60,65,0.0,0.0
5160,1814,1,0,3,1,1,684,2,1,1,1,1,4,1,2,0,18,2,205,87,60.0,0.0
5161,1814,2,1,3,1,1,684,2,1,1,1,1,4,1,2,0,18,2,170,109,30.0,0.0
5162,1814,3,0,3,1,1,684,2,1,1,1,1,4,1,2,0,18,2,136,136,0.0,0.0
5163,1815,1,0,2,0,1,260,2,0,1,1,3,3,0,1,0,25,2,133,54,30.0,0.0
5164,1815,2,1,2,0,1,260,2,0,1,1,3,3,0,1,0,25,2,66,56,10.0,0.0
5165,1816,1,0,3,1,1,835,2,1,3,0,0,4,1,0,0,2,25,167,194,30.0,0.0
5166,1816,2,0,3,1,1,835,2,1,3,0,0,4,1,0,0,2,25,104,198,10.0,0.0
5167,1816,3,1,3,1,1,835,2,1,3,0,0,4,1,0,0,2,25,208,123,0.0,0.0
5168,1817,1,0,3,1,1,583,2,0,1,2,1,4,1,3,0,2,25,220,58,30.0,0.0
5169,1817,2,1,3,1,1,583,2,0,1,2,1,4,1,3,0,2,25,150,70,20.0,0.0
5170,1817,3,0,3,1,1,583,2,0,1,2,1,4,1,3,0,2,25,140,123,0.0,0.0
5171,1818,1,0,3,1,1,809,2,1,1,3,0,3,1,3,0,2,1,85,60,60.0,0.0
5172,1818,2,1,3,1,1,809,2,1,1,3,0,3,1,3,0,2,1,41,71,20.0,0.0
5173,1818,3,0,3,1,1,809,2,1,1,3,0,3,1,3,0,2,1,117,50,0.0,0.0
5174,1819,1,0,3,1,1,968,2,0,1,1,0,2,1,3,0,1,10,151,45,120.0,0.0
5175,1819,2,1,3,1,1,968,2,0,1,1,0,2,1,3,0,1,10,116,49,30.0,0.0
5176,1819,3,0,3,1,1,968,2,0,1,1,0,2,1,3,0,1,10,104,104,0.0,0.0
5177,1820,1,0,2,0,1,247,2,0,1,1,1,5,0,4,0,25,10,98,38,120.0,0.0
5178,1820,2,1,2,0,1,247,2,0,1,1,1,5,0,4,0,25,10,87,42,20.0,0.0
5179,1820,3,0,2,0,1,247,2,0,1,1,1,5,0,4,0,25,10,130,40,0.0,0.0
5180,1821,1,0,3,1,1,468,2,0,3,1,1,3,1,2,0,22,3,161,103,30.0,0.0
5181,1821,2,0,3,1,1,468,2,0,3,1,1,3,1,2,0,22,3,110,116,20.0,0.0
5182,1821,3,1,3,1,1,468,2,0,3,1,1,3,1,2,0,22,3,140,123,0.0,0.0
5183,1822,1,0,2,0,1,151,2,0,6,1,1,3,1,3,1,25,22,62,2340,60.0,0.0
5184,1822,2,1,2,0,1,151,2,0,6,1,1,3,1,3,1,25,22,31,3120,20.0,0.0
5185,1822,3,0,2,0,1,151,2,0,6,1,1,3,1,3,1,25,22,40,45,0.0,0.0
5186,1823,1,0,3,1,1,1139,2,1,1,1,1,4,1,2,0,25,1,236,126,120.0,0.0
5187,1823,2,1,3,1,1,1139,2,1,1,1,1,4,1,2,0,25,1,63,133,30.0,0.0
5188,1823,3,0,3,1,1,1139,2,1,1,1,1,4,1,2,0,25,1,190,140,0.0,0.0
5189,1824,1,0,3,1,1,540,2,1,6,1,1,3,1,3,0,9,10,155,19,120.0,0.0
5190,1824,2,1,3,1,1,540,2,1,6,1,1,3,1,3,0,9,10,126,25,20.0,0.0
5191,1824,3,0,3,1,1,540,2,1,6,1,1,3,1,3,0,9,10,130,104,0.0,0.0
5192,1825,1,0,3,1,1,668,2,1,1,1,0,3,1,2,0,1,2,85,54,30.0,0.0
5193,1825,2,1,3,1,1,668,2,1,1,1,0,3,1,2,0,1,2,41,68,30.0,0.0
5194,1825,3,0,3,1,1,668,2,1,1,1,0,3,1,2,0,1,2,90,60,0.0,0.0
5195,1826,1,0,3,1,1,594,2,0,3,0,0,2,1,0,0,2,25,125,96,120.0,0.0
5196,1826,2,1,3,1,1,594,2,0,3,0,0,2,1,0,0,2,25,49,106,20.0,0.0
5197,1826,3,0,3,1,1,594,2,0,3,0,0,2,1,0,0,2,25,156,70,0.0,0.0
5198,1827,1,1,2,0,1,309,2,0,6,1,1,2,1,2,1,25,1,182,2600,120.0,0.0
5199,1827,2,0,2,0,1,309,2,0,6,1,1,2,1,2,1,25,1,63,3380,20.0,0.0
5200,1828,1,0,3,1,1,499,2,1,3,2,0,2,1,3,0,22,1,159,158,120.0,0.0
5201,1828,2,1,3,1,1,499,2,1,3,2,0,2,1,3,0,22,1,68,184,30.0,0.0
5202,1828,3,0,3,1,1,499,2,1,3,2,0,2,1,3,0,22,1,221,88,0.0,0.0
5203,1829,1,0,3,1,1,1156,2,1,3,1,0,3,1,3,0,1,17,106,74,30.0,0.0
5204,1829,2,1,3,1,1,1156,2,1,3,1,0,3,1,3,0,1,17,43,89,10.0,0.0
5205,1829,3,0,3,1,1,1156,2,1,3,1,0,3,1,3,0,1,17,60,28,0.0,0.0
5206,1830,1,0,3,1,1,611,2,0,3,1,1,5,1,1,0,25,2,138,72,60.0,0.0
5207,1830,2,1,3,1,1,611,2,0,3,1,1,5,1,1,0,25,2,68,90,10.0,0.0
5208,1830,3,0,3,1,1,611,2,0,3,1,1,5,1,1,0,25,2,156,91,0.0,0.0
5209,1831,1,0,2,0,1,287,2,0,4,1,0,2,1,1,0,25,1,200,74,60.0,0.0
5210,1831,2,1,2,0,1,287,2,0,4,1,0,2,1,1,0,25,1,100,84,20.0,1.0
5211,1832,1,1,3,1,1,970,2,0,1,1,0,3,1,2,0,22,2,137,32,30.0,0.0
5212,1832,2,0,3,1,1,970,2,0,1,1,0,3,1,2,0,22,2,60,43,20.0,0.0
5213,1832,3,0,3,1,1,970,2,0,1,1,0,3,1,2,0,22,2,130,70,0.0,0.0
5214,1833,1,0,2,0,1,354,2,1,1,1,1,3,1,4,0,20,25,300,118,120.0,0.0
5215,1833,2,1,2,0,1,354,2,1,1,1,1,3,1,4,0,20,25,125,161,10.0,1.0
5216,1833,3,0,2,0,1,354,2,1,1,1,1,3,1,4,0,20,25,234,214,0.0,0.0
5217,1834,1,0,2,0,1,437,2,1,3,1,3,3,1,2,0,1,25,206,262,60.0,0.0
5218,1834,2,0,2,0,1,437,2,1,3,1,3,3,1,2,0,1,25,99,301,10.0,1.0
5219,1834,3,1,2,0,1,437,2,1,3,1,3,3,1,2,0,1,25,200,80,0.0,0.0
5220,1835,1,0,2,0,1,407,2,0,6,2,1,4,0,2,1,2,15,174,3120,120.0,0.0
5221,1835,2,1,2,0,1,407,2,0,6,2,1,4,0,2,1,2,15,61,3380,20.0,0.0
5222,1835,3,0,2,0,1,407,2,0,6,2,1,4,0,2,1,2,15,182,90,0.0,0.0
5223,1836,1,0,3,1,1,590,2,0,1,3,1,3,1,3,0,2,20,252,50,30.0,0.0
5224,1836,2,1,3,1,1,590,2,0,1,3,1,3,1,3,0,2,20,160,64,20.0,0.0
5225,1836,3,0,3,1,1,590,2,0,1,3,1,3,1,3,0,2,20,221,95,0.0,0.0
5226,1837,1,0,3,1,1,505,2,1,3,2,0,4,1,2,0,22,17,288,202,60.0,0.0
5227,1837,2,1,3,1,1,505,2,1,3,2,0,4,1,2,0,22,17,133,245,10.0,0.0
5228,1837,3,0,3,1,1,505,2,1,3,2,0,4,1,2,0,22,17,286,240,0.0,0.0
5229,1838,1,0,3,1,1,482,2,1,1,1,1,4,1,3,0,22,1,267,108,30.0,0.0
5230,1838,2,1,3,1,1,482,2,1,1,1,1,4,1,3,0,22,1,167,146,20.0,0.0
5231,1838,3,0,3,1,1,482,2,1,1,1,1,4,1,3,0,22,1,170,143,0.0,0.0
5232,1839,1,0,3,1,1,1032,2,0,3,1,0,4,1,3,0,22,1,227,114,120.0,0.0
5233,1839,2,1,3,1,1,1032,2,0,3,1,0,4,1,3,0,22,1,85,156,10.0,0.0
5234,1839,3,0,3,1,1,1032,2,0,3,1,0,4,1,3,0,22,1,234,156,0.0,0.0
5235,1840,1,0,3,1,1,667,2,1,1,0,1,5,1,3,0,1,22,216,85,60.0,0.0
5236,1840,2,1,3,1,1,667,2,1,1,0,1,5,1,3,0,1,22,116,105,10.0,0.0
5237,1840,3,0,3,1,1,667,2,1,1,0,1,5,1,3,0,1,22,221,169,0.0,0.0
5238,1841,1,0,2,0,1,171,2,0,8,1,1,2,0,3,0,25,22,79,221,120.0,0.0
5239,1841,2,1,2,0,1,171,2,0,8,1,1,2,0,3,0,25,22,53,394,10.0,0.0
5240,1841,3,0,2,0,1,171,2,0,8,1,1,2,0,3,0,25,22,60,32,0.0,0.0
5241,1842,1,0,2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,105,42,120.0,0.0
5242,1842,2,1,2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,81,48,20.0,0.0
5243,1842,3,0,2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,91,20,0.0,0.0
5244,1843,1,0,2,0,1,413,2,1,6,2,1,3,1,3,1,2,17,188,5040,60.0,0.0
5245,1843,2,1,2,0,1,413,2,1,6,2,1,3,1,3,1,2,17,101,5460,10.0,1.0
5246,1843,3,0,2,0,1,413,2,1,6,2,1,3,1,3,1,2,17,150,76,0.0,0.0
5247,1844,1,0,2,0,1,105,2,1,10,2,1,2,0,3,0,25,23,107,271,30.0,0.0
5248,1844,2,1,2,0,1,105,2,1,10,2,1,2,0,3,0,25,23,89,271,10.0,0.0
5249,1844,3,0,2,0,1,105,2,1,10,2,1,2,0,3,0,25,23,117,58,0.0,0.0
5250,1845,1,0,3,1,1,1058,2,0,3,1,0,2,0,2,0,25,2,270,118,120.0,0.0
5251,1845,2,0,3,1,1,1058,2,0,3,1,0,2,0,2,0,25,2,234,132,10.0,0.0
5252,1845,3,1,3,1,1,1058,2,0,3,1,0,2,0,2,0,25,2,112,95,0.0,0.0
5253,1846,1,0,3,1,1,572,2,0,1,2,1,3,0,3,0,22,1,240,48,120.0,0.0
5254,1846,2,1,3,1,1,572,2,0,1,2,1,3,0,3,0,22,1,105,58,20.0,0.0
5255,1846,3,0,3,1,1,572,2,0,1,2,1,3,0,3,0,22,1,160,100,0.0,0.0
5256,1847,1,0,3,1,1,745,2,1,1,2,0,3,1,3,0,17,2,202,94,60.0,0.0
5257,1847,2,0,3,1,1,745,2,1,1,2,0,3,1,3,0,17,2,117,112,30.0,0.0
5258,1847,3,1,3,1,1,745,2,1,1,2,0,3,1,3,0,17,2,143,64,0.0,0.0
5259,1848,1,0,3,1,1,1038,2,0,3,1,0,2,1,1,0,17,25,326,130,120.0,0.0
5260,1848,2,1,3,1,1,1038,2,0,3,1,0,2,1,1,0,17,25,131,165,20.0,0.0
5261,1848,3,0,3,1,1,1038,2,0,3,1,0,2,1,1,0,17,25,208,124,0.0,0.0
5262,1849,1,0,2,0,1,19,2,0,2,1,1,1,0,1,0,1,17,159,22,120.0,0.0
5263,1849,2,1,2,0,1,19,2,0,2,1,1,1,0,1,0,1,17,121,25,20.0,0.0
5264,1849,3,0,2,0,1,19,2,0,2,1,1,1,0,1,0,1,17,1200,13,0.0,0.0
5265,1850,1,0,2,0,1,40,2,0,6,1,1,3,1,1,1,19,17,114,2600,60.0,0.0
5266,1850,2,1,2,0,1,40,2,0,6,1,1,3,1,1,1,19,17,41,3380,10.0,0.0
5267,1851,1,0,3,1,1,854,2,1,3,2,0,2,1,3,0,2,25,150,132,60.0,0.0
5268,1851,2,1,3,1,1,854,2,1,3,2,0,2,1,3,0,2,25,80,162,10.0,0.0
5269,1851,3,0,3,1,1,854,2,1,3,2,0,2,1,3,0,2,25,169,110,0.0,0.0
5270,1852,1,0,2,0,1,428,2,0,1,3,1,4,0,3,0,25,2,119,36,120.0,0.0
5271,1852,2,1,2,0,1,428,2,0,1,3,1,4,0,3,0,25,2,54,42,30.0,0.0
5272,1852,3,0,2,0,1,428,2,0,1,3,1,4,0,3,0,25,2,143,64,0.0,0.0
5273,1853,1,0,3,1,1,760,2,1,1,2,1,3,1,2,0,2,17,202,81,60.0,0.0
5274,1853,2,1,3,1,1,760,2,1,1,2,1,3,1,2,0,2,17,97,99,10.0,0.0
5275,1853,3,0,3,1,1,760,2,1,1,2,1,3,1,2,0,2,17,208,136,0.0,0.0
5276,1854,1,0,2,0,1,4,2,0,1,1,1,2,1,3,0,19,2,116,40,30.0,0.0
5277,1854,2,1,2,0,1,4,2,0,1,1,1,2,1,3,0,19,2,58,46,30.0,1.0
5278,1854,3,0,2,0,1,4,2,0,1,1,1,2,1,3,0,19,2,175,80,0.0,0.0
5279,1855,1,0,3,1,1,737,2,1,1,2,0,4,1,3,0,25,11,231,76,120.0,0.0
5280,1855,2,1,3,1,1,737,2,1,1,2,0,4,1,3,0,25,11,131,88,20.0,0.0
5281,1855,3,0,3,1,1,737,2,1,1,2,0,4,1,3,0,25,11,136,96,0.0,0.0
5282,1856,1,1,2,0,1,415,2,1,10,2,1,4,1,3,0,2,1,102,373,60.0,0.0
5283,1856,2,0,2,0,1,415,2,1,10,2,1,4,1,3,0,2,1,51,539,10.0,0.0
5284,1856,3,0,2,0,1,415,2,1,10,2,1,4,1,3,0,2,1,104,156,0.0,0.0
5285,1857,1,0,2,0,1,163,2,0,7,1,1,1,1,1,1,22,2,71,2220,30.0,0.0
5286,1857,2,1,2,0,1,163,2,0,7,1,1,1,1,1,1,22,2,20,2220,10.0,0.0
5287,1858,1,0,3,1,1,531,2,1,1,1,1,2,0,0,0,22,1,193,79,120.0,0.0
5288,1858,2,1,3,1,1,531,2,1,1,1,1,2,0,0,0,22,1,64,97,20.0,0.0
5289,1858,3,0,3,1,1,531,2,1,1,1,1,2,0,0,0,22,1,136,84,0.0,0.0
5290,1859,1,0,3,1,1,520,2,0,3,1,0,3,1,3,0,25,12,201,106,120.0,0.0
5291,1859,2,0,3,1,1,520,2,0,3,1,0,3,1,3,0,25,12,138,123,20.0,0.0
5292,1859,3,1,3,1,1,520,2,0,3,1,0,3,1,3,0,25,12,170,149,0.0,0.0
5293,1860,1,0,2,0,1,79,2,1,3,2,1,3,1,3,0,23,25,122,109,120.0,0.0
5294,1860,2,1,2,0,1,79,2,1,3,2,1,3,1,3,0,23,25,82,130,20.0,1.0
5295,1860,3,0,2,0,1,79,2,1,3,2,1,3,1,3,0,23,25,64,64,0.0,0.0
5296,1861,1,0,2,0,1,60,2,0,8,2,1,4,1,4,0,1,2,112,194,60.0,0.0
5297,1861,2,0,2,0,1,60,2,0,8,2,1,4,1,4,0,1,2,61,281,10.0,0.0
5298,1861,3,1,2,0,1,60,2,0,8,2,1,4,1,4,0,1,2,78,58,0.0,0.0
5299,1862,1,0,3,1,1,743,2,1,1,2,0,3,1,3,0,1,22,193,79,120.0,0.0
5300,1862,2,0,3,1,1,743,2,1,1,2,0,3,1,3,0,1,22,64,97,20.0,0.0
5301,1862,3,1,3,1,1,743,2,1,1,2,0,3,1,3,0,1,22,136,96,0.0,0.0
5302,1863,1,0,3,1,1,929,2,1,3,3,0,3,1,3,0,22,1,150,158,60.0,0.0
5303,1863,2,1,3,1,1,929,2,1,3,3,0,3,1,3,0,22,1,50,225,30.0,0.0
5304,1863,3,0,3,1,1,929,2,1,3,3,0,3,1,3,0,22,1,136,136,0.0,0.0
5305,1864,1,1,2,0,1,302,2,0,6,1,1,1,0,4,1,25,2,132,2600,30.0,0.0
5306,1864,2,0,2,0,1,302,2,0,6,1,1,1,0,4,1,25,2,51,3380,30.0,1.0
5307,1865,1,0,2,0,1,49,2,0,6,3,1,3,1,3,1,1,2,133,3120,30.0,0.0
5308,1865,2,1,2,0,1,49,2,0,6,3,1,3,1,3,1,1,2,58,3380,30.0,0.0
5309,1865,3,0,2,0,1,49,2,0,6,3,1,3,1,3,1,1,2,60,65,0.0,0.0
5310,1866,1,0,3,1,1,525,2,0,3,1,1,4,1,4,0,25,2,168,80,30.0,0.0
5311,1866,2,0,3,1,1,525,2,0,3,1,1,4,1,4,0,25,2,72,91,10.0,0.0
5312,1866,3,1,3,1,1,525,2,0,3,1,1,4,1,4,0,25,2,120,60,0.0,0.0
5313,1867,1,0,2,0,1,428,2,0,1,3,1,4,0,3,0,25,2,119,40,60.0,0.0
5314,1867,2,1,2,0,1,428,2,0,1,3,1,4,0,3,0,25,2,60,45,20.0,1.0
5315,1867,3,0,2,0,1,428,2,0,1,3,1,4,0,3,0,25,2,143,80,0.0,0.0
5316,1868,1,0,2,0,1,236,2,0,1,1,1,3,0,1,0,20,1,151,26,120.0,0.0
5317,1868,2,1,2,0,1,236,2,0,1,1,1,3,0,1,0,20,1,78,32,20.0,1.0
5318,1869,1,0,3,1,1,957,2,0,1,1,0,5,0,4,0,25,17,409,72,120.0,0.0
5319,1869,2,1,3,1,1,957,2,0,1,1,0,5,0,4,0,25,17,216,97,10.0,0.0
5320,1869,3,0,3,1,1,957,2,0,1,1,0,5,0,4,0,25,17,312,175,0.0,0.0
5321,1870,1,0,3,1,1,983,2,0,1,1,1,2,1,2,0,2,22,181,42,60.0,0.0
5322,1870,2,1,3,1,1,983,2,0,1,1,1,2,1,2,0,2,22,148,45,20.0,0.0
5323,1870,3,0,3,1,1,983,2,0,1,1,1,2,1,2,0,2,22,156,80,0.0,0.0
5324,1871,1,0,3,1,1,958,2,0,1,1,0,5,1,1,0,2,14,233,41,60.0,0.0
5325,1871,2,0,3,1,1,958,2,0,1,1,0,5,1,1,0,2,14,145,48,20.0,0.0
5326,1871,3,1,3,1,1,958,2,0,1,1,0,5,1,1,0,2,14,110,97,0.0,0.0
5327,1872,1,1,2,0,1,163,2,0,7,1,1,1,1,1,1,22,2,71,1665,30.0,0.0
5328,1872,2,0,2,0,1,163,2,0,7,1,1,1,1,1,1,22,2,27,2405,30.0,0.0
5329,1873,1,0,3,1,1,863,2,1,3,2,0,3,1,3,0,2,1,145,184,120.0,0.0
5330,1873,2,1,3,1,1,863,2,1,3,2,0,3,1,3,0,2,1,93,194,20.0,0.0
5331,1873,3,0,3,1,1,863,2,1,3,2,0,3,1,3,0,2,1,182,75,0.0,0.0
5332,1874,1,0,3,1,1,753,2,1,1,2,1,2,0,2,0,1,2,142,61,30.0,0.0
5333,1874,2,1,3,1,1,753,2,1,1,2,1,2,0,2,0,1,2,87,71,10.0,0.0
5334,1874,3,0,3,1,1,753,2,1,1,2,1,2,0,2,0,1,2,72,50,0.0,0.0
5335,1875,1,1,2,0,1,377,2,1,6,1,1,4,1,3,1,2,19,137,4200,60.0,0.0
5336,1875,2,0,2,0,1,377,2,1,6,1,1,4,1,3,1,2,19,82,6720,30.0,0.0
5337,1875,3,0,2,0,1,377,2,1,6,1,1,4,1,3,1,2,19,90,60,0.0,0.0
5338,1876,1,0,3,1,1,773,2,1,1,2,1,3,1,3,0,22,1,315,85,30.0,0.0
5339,1876,2,1,3,1,1,773,2,1,1,2,1,3,1,3,0,22,1,153,118,20.0,0.0
5340,1876,3,0,3,1,1,773,2,1,1,2,1,3,1,3,0,22,1,221,110,0.0,0.0
5341,1877,1,0,3,1,1,461,2,0,3,1,0,1,1,1,0,22,2,89,45,120.0,0.0
5342,1877,2,1,3,1,1,461,2,0,3,1,0,1,1,1,0,22,2,31,68,10.0,0.0
5343,1877,3,0,3,1,1,461,2,0,3,1,0,1,1,1,0,22,2,70,28,0.0,0.0
5344,1878,1,0,3,1,1,667,2,1,1,0,1,5,1,3,0,1,22,195,94,120.0,0.0
5345,1878,2,1,3,1,1,667,2,1,1,0,1,5,1,3,0,1,22,102,112,20.0,0.0
5346,1878,3,0,3,1,1,667,2,1,1,0,1,5,1,3,0,1,22,170,169,0.0,0.0
5347,1879,1,0,3,1,1,597,2,0,3,0,0,4,1,0,0,25,2,146,72,60.0,0.0
5348,1879,2,1,3,1,1,597,2,0,3,0,0,4,1,0,0,25,2,49,83,20.0,0.0
5349,1879,3,0,3,1,1,597,2,0,3,0,0,4,1,0,0,25,2,120,104,0.0,0.0
5350,1880,1,0,2,0,1,395,2,1,10,1,1,4,0,3,0,1,20,145,266,120.0,0.0
5351,1880,2,1,2,0,1,395,2,1,10,1,1,4,0,3,0,1,20,103,355,10.0,0.0
5352,1881,1,0,2,0,1,136,2,0,6,1,1,2,0,1,1,19,1,117,3120,120.0,0.0
5353,1881,2,1,2,0,1,136,2,0,6,1,1,2,0,1,1,19,1,64,3380,20.0,0.0
5354,1882,1,0,3,1,1,782,2,1,1,2,1,4,1,3,0,1,25,194,94,30.0,0.0
5355,1882,2,0,3,1,1,782,2,1,1,2,1,4,1,3,0,1,25,95,118,30.0,0.0
5356,1882,3,1,3,1,1,782,2,1,1,2,1,4,1,3,0,1,25,200,125,0.0,0.0
5357,1883,1,0,3,1,1,907,2,1,3,2,1,3,1,3,0,1,25,224,262,30.0,0.0
5358,1883,2,1,3,1,1,907,2,1,3,2,1,3,1,3,0,1,25,109,281,10.0,0.0
5359,1883,3,0,3,1,1,907,2,1,3,2,1,3,1,3,0,1,25,286,208,0.0,0.0
5360,1884,1,1,2,0,1,231,2,0,1,1,1,2,0,1,0,25,2,143,40,120.0,0.0
5361,1884,2,0,2,0,1,231,2,0,1,1,1,2,0,1,0,25,2,46,53,10.0,1.0
5362,1884,3,0,2,0,1,231,2,0,1,1,1,2,0,1,0,25,2,143,84,0.0,0.0
5363,1885,1,0,3,1,1,466,2,0,3,1,1,2,1,2,0,2,1,103,83,60.0,0.0
5364,1885,2,1,3,1,1,466,2,0,3,1,1,2,1,2,0,2,1,67,91,20.0,0.0
5365,1885,3,0,3,1,1,466,2,0,3,1,1,2,1,2,0,2,1,130,60,0.0,0.0
5366,1886,1,1,3,1,1,998,2,0,1,1,1,4,1,2,0,2,1,117,48,30.0,0.0
5367,1886,2,0,3,1,1,998,2,0,1,1,1,4,1,2,0,2,1,66,58,20.0,0.0
5368,1886,3,0,3,1,1,998,2,0,1,1,1,4,1,2,0,2,1,100,84,0.0,0.0
5369,1887,1,0,2,0,1,405,2,0,6,1,1,3,0,2,1,2,17,161,2340,120.0,0.0
5370,1887,2,1,2,0,1,405,2,0,6,1,1,3,0,2,1,2,17,86,3380,20.0,1.0
5371,1887,3,0,2,0,1,405,2,0,6,1,1,3,0,2,1,2,17,80,48,0.0,0.0
5372,1888,1,0,2,0,1,418,2,0,2,1,0,2,0,1,0,25,22,71,10,30.0,0.0
5373,1888,2,1,2,0,1,418,2,0,2,1,0,2,0,1,0,25,22,47,12,10.0,1.0
5374,1888,3,0,2,0,1,418,2,0,2,1,0,2,0,1,0,25,22,68,15,0.0,0.0
5375,1889,1,0,3,1,1,895,2,1,3,2,1,2,1,2,0,1,22,231,194,60.0,0.0
5376,1889,2,0,3,1,1,895,2,1,3,2,1,2,1,2,0,1,22,123,266,30.0,0.0
5377,1889,3,1,3,1,1,895,2,1,3,2,1,2,1,2,0,1,22,200,115,0.0,0.0
5378,1890,1,0,3,1,1,565,2,0,1,2,1,2,1,1,0,17,2,126,50,60.0,0.0
5379,1890,2,0,3,1,1,565,2,0,1,2,1,2,1,1,0,17,2,68,52,20.0,0.0
5380,1890,3,1,3,1,1,565,2,0,1,2,1,2,1,1,0,17,2,88,56,0.0,0.0
5381,1891,1,0,2,0,1,366,2,1,3,1,3,4,1,1,0,23,25,77,119,120.0,0.0
5382,1891,2,0,2,0,1,366,2,1,3,1,3,4,1,1,0,23,25,63,147,10.0,0.0
5383,1891,3,1,2,0,1,366,2,1,3,1,3,4,1,1,0,23,25,56,40,0.0,0.0
5384,1892,1,0,3,1,1,1091,2,0,3,1,1,2,0,2,0,22,12,247,99,120.0,0.0
5385,1892,2,1,3,1,1,1091,2,0,3,1,1,2,0,2,0,22,12,157,116,10.0,0.0
