,custom_id,mode_id,CHOICE,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,travel_time,travel_cost,headway,seat_configuration
9336,3284,2,1,3,1,1,1056,1,0,3,1,0,3,1,3,0,25,1,63,156,20.0,0.0
9337,3284,3,0,3,1,1,1056,1,0,3,1,0,3,1,3,0,25,1,247,140,0.0,0.0
9338,3285,1,0,2,0,1,380,1,1,6,2,0,2,0,1,1,17,2,203,5040,120.0,0.0
9339,3285,2,1,2,0,1,380,1,1,6,2,0,2,0,1,1,17,2,53,5040,30.0,1.0
9340,3286,1,0,3,1,1,571,1,0,1,2,1,2,1,3,0,22,1,150,52,60.0,0.0
9341,3286,2,1,3,1,1,571,1,0,1,2,1,2,1,3,0,22,1,64,57,20.0,0.0
9342,3286,3,0,3,1,1,571,1,0,1,2,1,2,1,3,0,22,1,221,125,0.0,0.0
9343,3287,1,1,2,0,1,356,1,1,1,1,1,5,1,4,0,1,2,135,65,30.0,0.0
9344,3287,2,0,2,0,1,356,1,1,1,1,1,5,1,4,0,1,2,65,74,10.0,0.0
9345,3287,3,0,2,0,1,356,1,1,1,1,1,5,1,4,0,1,2,90,44,0.0,0.0
9346,3288,1,0,3,1,1,1126,1,1,1,1,1,3,1,2,0,25,17,257,110,30.0,0.0
9347,3288,2,1,3,1,1,1126,1,1,1,1,1,3,1,2,0,25,17,109,137,30.0,0.0
9348,3288,3,0,3,1,1,1126,1,1,1,1,1,3,1,2,0,25,17,270,165,0.0,0.0
9349,3289,1,0,3,1,1,1078,1,0,3,1,1,2,1,3,0,22,17,320,149,60.0,0.0
9350,3289,2,1,3,1,1,1078,1,0,3,1,1,2,1,3,0,22,17,154,205,30.0,0.0
9351,3289,3,0,3,1,1,1078,1,0,3,1,1,2,1,3,0,22,17,270,210,0.0,0.0
9352,3290,1,1,2,0,1,326,1,0,7,1,1,1,1,1,1,1,2,167,1850,60.0,0.0
9353,3290,2,0,2,0,1,326,1,0,7,1,1,1,1,1,1,1,2,86,2405,10.0,0.0
9354,3290,3,0,2,0,1,326,1,0,7,1,1,1,1,1,1,1,2,72,50,0.0,0.0
9355,3291,1,0,3,1,1,456,1,0,3,1,0,2,1,2,0,25,10,103,63,30.0,0.0
9356,3291,2,0,3,1,1,456,1,0,3,1,0,2,1,2,0,25,10,90,71,30.0,0.0
9357,3291,3,1,3,1,1,456,1,0,3,1,0,2,1,2,0,25,10,117,44,0.0,0.0
9358,3292,1,0,2,0,1,292,1,0,5,1,1,3,0,3,0,1,22,185,45,30.0,0.0
9359,3292,2,1,2,0,1,292,1,0,5,1,1,3,0,3,0,1,22,77,60,10.0,1.0
9360,3292,3,0,2,0,1,292,1,0,5,1,1,3,0,3,0,1,22,128,95,0.0,0.0
9361,3293,1,0,2,0,1,131,1,0,6,1,1,1,0,4,1,2,1,102,2600,60.0,0.0
9362,3293,2,1,2,0,1,131,1,0,6,1,1,1,0,4,1,2,1,61,3120,20.0,1.0
9363,3294,1,1,2,0,1,378,1,1,6,1,1,4,1,3,1,15,2,167,3780,30.0,0.0
9364,3294,2,0,2,0,1,378,1,1,6,1,1,4,1,3,1,15,2,80,5460,30.0,0.0
9365,3294,3,0,2,0,1,378,1,1,6,1,1,4,1,3,1,15,2,140,90,0.0,0.0
9366,3295,1,0,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,126,26,60.0,0.0
9367,3295,2,1,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,60,40,30.0,0.0
9368,3295,3,0,2,0,1,8,1,0,1,1,1,4,1,3,0,1,17,130,24,0.0,0.0
9369,3296,1,0,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,117,32,30.0,0.0
9370,3296,2,1,2,0,1,12,1,0,1,2,1,3,0,2,0,1,2,62,38,10.0,1.0
9371,3297,1,0,3,1,1,825,1,1,1,3,1,3,1,3,0,22,1,160,88,120.0,0.0
9372,3297,2,1,3,1,1,825,1,1,1,3,1,3,1,3,0,22,1,63,105,20.0,0.0
9373,3297,3,0,3,1,1,825,1,1,1,3,1,3,1,3,0,22,1,170,143,0.0,0.0
9374,3298,1,0,3,1,1,471,1,0,3,2,1,2,1,3,0,22,1,227,106,30.0,0.0
9375,3298,2,0,3,1,1,471,1,0,3,2,1,2,1,3,0,22,1,91,123,10.0,0.0
9376,3298,3,1,3,1,1,471,1,0,3,2,1,2,1,3,0,22,1,170,88,0.0,0.0
9377,3299,1,0,3,1,1,1066,1,0,3,1,1,2,1,2,0,25,1,200,111,120.0,0.0
9378,3299,2,0,3,1,1,1066,1,0,3,1,1,2,1,2,0,25,1,63,156,10.0,0.0
9379,3299,3,1,3,1,1,1066,1,0,3,1,1,2,1,2,0,25,1,210,100,0.0,0.0
9380,3300,1,0,3,1,1,679,1,1,1,1,0,5,1,3,0,25,17,283,110,120.0,0.0
9381,3300,2,1,3,1,1,679,1,1,1,1,0,5,1,3,0,25,17,84,165,10.0,0.0
9382,3300,3,0,3,1,1,679,1,1,1,1,0,5,1,3,0,25,17,270,152,0.0,0.0
9383,3301,1,0,2,0,1,334,1,0,7,2,1,1,0,1,1,17,1,116,1850,60.0,0.0
9384,3301,2,1,2,0,1,334,1,0,7,2,1,1,0,1,1,17,1,46,2405,10.0,0.0
9385,3302,1,1,2,0,1,265,1,0,2,1,1,4,1,4,0,25,22,58,13,30.0,0.0
9386,3302,2,0,2,0,1,265,1,0,2,1,1,4,1,4,0,25,22,42,16,30.0,0.0
9387,3302,3,0,2,0,1,265,1,0,2,1,1,4,1,4,0,25,22,70,60,0.0,0.0
9388,3303,1,0,3,1,1,708,1,1,1,2,0,3,1,3,0,2,1,94,52,60.0,0.0
9389,3303,2,0,3,1,1,708,1,1,1,2,0,3,1,3,0,2,1,51,84,30.0,0.0
9390,3303,3,1,3,1,1,708,1,1,1,2,0,3,1,3,0,2,1,64,58,0.0,0.0
9391,3304,1,0,3,1,1,862,1,1,3,2,0,3,1,3,0,1,22,298,184,30.0,0.0
9392,3304,2,0,3,1,1,862,1,1,3,2,0,3,1,3,0,1,22,148,210,10.0,0.0
9393,3304,3,1,3,1,1,862,1,1,3,2,0,3,1,3,0,1,22,180,108,0.0,0.0
9394,3305,1,0,3,1,1,598,1,0,3,0,1,3,1,3,0,17,25,236,125,60.0,0.0
9395,3305,2,1,3,1,1,598,1,0,3,0,1,3,1,3,0,17,25,125,172,30.0,0.0
9396,3305,3,0,3,1,1,598,1,0,3,0,1,3,1,3,0,17,25,200,234,0.0,0.0
9397,3306,1,0,2,0,1,258,1,0,1,1,1,3,0,2,0,22,1,163,52,30.0,0.0
9398,3306,2,1,2,0,1,258,1,0,1,1,1,3,0,2,0,22,1,49,62,30.0,1.0
9399,3307,1,0,2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,118,60,120.0,0.0
9400,3307,2,1,2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,46,60,30.0,1.0
9401,3307,3,0,2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,70,27,0.0,0.0
9402,3308,1,0,2,0,1,239,1,0,1,1,1,4,0,2,0,22,25,129,31,120.0,0.0
9403,3308,2,1,2,0,1,239,1,0,1,1,1,4,0,2,0,22,25,105,38,20.0,0.0
9404,3309,1,0,3,1,1,994,1,0,1,1,1,4,0,2,0,25,14,223,79,60.0,0.0
9405,3309,2,0,3,1,1,994,1,0,1,1,1,4,0,2,0,25,14,118,91,10.0,0.0
9406,3309,3,1,3,1,1,994,1,0,1,1,1,4,0,2,0,25,14,240,116,0.0,0.0
9407,3310,1,1,3,1,1,1117,1,1,1,1,0,3,0,3,0,25,2,114,61,30.0,0.0
9408,3310,2,0,3,1,1,1117,1,1,1,1,0,3,0,3,0,25,2,55,74,30.0,0.0
9409,3310,3,0,3,1,1,1117,1,1,1,1,0,3,0,3,0,25,2,120,80,0.0,0.0
9410,3311,1,0,3,1,1,929,1,1,3,3,0,3,1,3,0,22,1,164,176,60.0,0.0
9411,3311,2,1,3,1,1,929,1,1,3,3,0,3,1,3,0,22,1,56,245,30.0,0.0
9412,3311,3,0,3,1,1,929,1,1,3,3,0,3,1,3,0,22,1,170,105,0.0,0.0
9413,3312,1,0,3,1,1,1110,1,1,1,0,0,2,0,0,0,17,2,197,90,60.0,0.0
9414,3312,2,1,3,1,1,1110,1,1,1,0,0,2,0,0,0,17,2,84,122,30.0,0.0
9415,3312,3,0,3,1,1,1110,1,1,1,0,0,2,0,0,0,17,2,160,85,0.0,0.0
9416,3313,1,0,3,1,1,1137,1,1,1,1,1,4,1,2,0,1,23,350,134,30.0,0.0
9417,3313,2,0,3,1,1,1137,1,1,1,1,1,4,1,2,0,1,23,187,150,30.0,0.0
9418,3313,3,1,3,1,1,1137,1,1,1,1,1,4,1,2,0,1,23,160,162,0.0,0.0
9419,3314,1,0,2,0,1,179,1,0,8,2,1,2,1,3,0,25,22,59,223,30.0,0.0
9420,3314,2,1,2,0,1,179,1,0,8,2,1,2,1,3,0,25,22,33,290,30.0,1.0
9421,3314,3,0,2,0,1,179,1,0,8,2,1,2,1,3,0,25,22,52,24,0.0,0.0
9422,3315,1,0,3,1,1,1079,1,0,3,1,1,3,1,2,0,25,12,193,127,120.0,0.0
9423,3315,2,0,3,1,1,1079,1,0,3,1,1,3,1,2,0,25,12,117,132,20.0,0.0
9424,3315,3,1,3,1,1,1079,1,0,3,1,1,3,1,2,0,25,12,234,90,0.0,0.0
9425,3316,1,1,2,0,1,97,1,1,6,2,1,4,1,3,1,1,2,152,5040,60.0,0.0
9426,3316,2,0,2,0,1,97,1,1,6,2,1,4,1,3,1,1,2,81,6720,30.0,0.0
9427,3316,3,0,2,0,1,97,1,1,6,2,1,4,1,3,1,1,2,117,52,0.0,0.0
9428,3317,1,0,3,1,1,895,1,1,3,2,1,2,1,2,0,1,22,275,194,30.0,0.0
9429,3317,2,0,3,1,1,895,1,1,3,2,1,2,1,2,0,1,22,131,218,10.0,0.0
9430,3317,3,1,3,1,1,895,1,1,3,2,1,2,1,2,0,1,22,200,92,0.0,0.0
9431,3318,1,0,3,1,1,611,1,0,3,1,1,5,1,1,0,25,2,138,80,120.0,0.0
9432,3318,2,1,3,1,1,611,1,0,3,1,1,5,1,1,0,25,2,68,90,30.0,0.0
9433,3318,3,0,3,1,1,611,1,0,3,1,1,5,1,1,0,25,2,96,91,0.0,0.0
9434,3319,1,0,2,0,1,277,1,0,3,1,1,2,0,1,0,1,22,206,108,60.0,0.0
9435,3319,2,1,2,0,1,277,1,0,3,1,1,2,0,1,0,1,22,98,149,30.0,0.0
9436,3320,1,1,2,0,1,318,1,0,6,1,1,5,1,2,1,2,22,98,2340,60.0,0.0
9437,3320,2,0,2,0,1,318,1,0,6,1,1,5,1,2,1,2,22,47,3380,10.0,0.0
9438,3320,3,0,2,0,1,318,1,0,6,1,1,5,1,2,1,2,22,91,39,0.0,0.0
9439,3321,1,0,3,1,1,645,1,0,3,2,1,4,1,3,0,25,1,236,148,60.0,0.0
9440,3321,2,1,3,1,1,645,1,0,3,2,1,4,1,3,0,25,1,81,198,30.0,0.0
9441,3321,3,0,3,1,1,645,1,0,3,2,1,4,1,3,0,25,1,247,96,0.0,0.0
9442,3322,1,0,3,1,1,1010,1,0,1,1,1,2,0,2,0,1,22,298,64,120.0,0.0
9443,3322,2,1,3,1,1,1010,1,0,1,1,1,2,0,2,0,1,22,209,72,20.0,0.0
9444,3322,3,0,3,1,1,1010,1,0,1,1,1,2,0,2,0,1,22,180,169,0.0,0.0
9445,3323,1,0,3,1,1,739,1,1,1,2,0,2,0,3,0,3,22,192,74,60.0,0.0
9446,3323,2,1,3,1,1,739,1,1,1,2,0,2,0,3,0,3,22,104,81,10.0,0.0
9447,3323,3,0,3,1,1,739,1,1,1,2,0,2,0,3,0,3,22,112,85,0.0,0.0
9448,3324,1,0,2,0,1,182,1,0,10,1,1,2,0,2,0,1,17,105,180,120.0,0.0
9449,3324,2,1,2,0,1,182,1,0,10,1,1,2,0,2,0,1,17,52,195,20.0,0.0
9450,3324,3,0,2,0,1,182,1,0,10,1,1,2,0,2,0,1,17,78,40,0.0,0.0
9451,3325,1,0,3,1,1,1116,1,1,1,1,0,2,1,3,0,1,2,92,54,30.0,0.0
9452,3325,2,0,3,1,1,1116,1,1,1,1,0,2,1,3,0,1,2,37,65,10.0,0.0
9453,3325,3,1,3,1,1,1116,1,1,1,1,0,2,1,3,0,1,2,72,60,0.0,0.0
9454,3326,1,0,3,1,1,714,1,1,1,2,0,3,1,3,0,17,2,227,106,120.0,0.0
9455,3326,2,1,3,1,1,714,1,1,1,2,0,3,1,3,0,17,2,114,122,20.0,0.0
9456,3326,3,0,3,1,1,714,1,1,1,2,0,3,1,3,0,17,2,195,90,0.0,0.0
9457,3327,1,0,3,1,1,527,1,0,6,1,1,2,0,2,0,1,25,226,14,120.0,0.0
9458,3327,2,1,3,1,1,527,1,0,6,1,1,2,0,2,0,1,25,101,15,20.0,0.0
9459,3327,3,0,3,1,1,527,1,0,6,1,1,2,0,2,0,1,25,273,115,0.0,0.0
9460,3328,1,0,3,1,1,856,1,1,3,2,0,2,1,3,0,17,2,203,176,120.0,0.0
9461,3328,2,1,3,1,1,856,1,1,3,2,0,2,1,3,0,17,2,98,198,30.0,0.0
9462,3328,3,0,3,1,1,856,1,1,3,2,0,2,1,3,0,17,2,128,149,0.0,0.0
9463,3329,1,1,2,0,1,368,1,1,5,1,1,5,0,4,0,22,1,268,75,30.0,0.0
9464,3329,2,0,2,0,1,368,1,1,5,1,1,5,0,4,0,22,1,116,133,20.0,0.0
9465,3330,1,0,3,1,1,640,1,0,3,2,1,3,1,2,0,20,22,227,154,30.0,0.0
9466,3330,2,1,3,1,1,640,1,0,3,2,1,3,1,2,0,20,22,105,172,10.0,0.0
9467,3330,3,0,3,1,1,640,1,0,3,2,1,3,1,2,0,20,22,286,169,0.0,0.0
9468,3331,1,0,3,1,1,779,1,1,1,2,1,4,1,2,0,2,17,183,84,30.0,0.0
9469,3331,2,0,3,1,1,779,1,1,1,2,1,4,1,2,0,2,17,64,105,30.0,0.0
9470,3331,3,1,3,1,1,779,1,1,1,2,1,4,1,2,0,2,17,234,80,0.0,0.0
9471,3332,1,0,3,1,1,661,1,1,1,0,0,3,1,0,0,25,17,257,110,120.0,0.0
9472,3332,2,1,3,1,1,661,1,1,1,0,0,3,1,0,0,25,17,95,133,30.0,0.0
9473,3332,3,0,3,1,1,661,1,1,1,0,0,3,1,0,0,25,17,351,136,0.0,0.0
9474,3333,1,0,2,0,1,164,1,0,7,1,3,1,1,4,1,2,22,85,1665,30.0,0.0
9475,3333,2,1,2,0,1,164,1,0,7,1,3,1,1,4,1,2,22,30,2220,10.0,1.0
9476,3334,1,0,2,0,1,372,1,1,6,1,1,4,1,3,1,2,1,130,3780,30.0,0.0
9477,3334,2,1,2,0,1,372,1,1,6,1,1,4,1,3,1,2,1,60,6720,20.0,0.0
9478,3334,3,0,2,0,1,372,1,1,6,1,1,4,1,3,1,2,1,104,70,0.0,0.0
9479,3335,1,0,3,1,1,768,1,1,1,2,1,3,1,3,0,2,17,159,73,60.0,0.0
9480,3335,2,1,3,1,1,768,1,1,1,2,1,3,1,3,0,2,17,120,88,30.0,0.0
9481,3335,3,0,3,1,1,768,1,1,1,2,1,3,1,3,0,2,17,152,149,0.0,0.0
9482,3336,1,0,2,0,1,53,1,0,6,3,3,2,1,3,1,1,2,126,2340,30.0,0.0
9483,3336,2,1,2,0,1,53,1,0,6,3,3,2,1,3,1,1,2,87,3380,30.0,0.0
9484,3336,3,0,2,0,1,53,1,0,6,3,3,2,1,3,1,1,2,80,160,0.0,0.0
9485,3337,1,0,3,1,1,1069,1,0,3,1,1,4,1,3,0,22,1,173,119,60.0,0.0
9486,3337,2,0,3,1,1,1069,1,0,3,1,1,4,1,3,0,22,1,148,128,10.0,0.0
9487,3337,3,1,3,1,1,1069,1,0,3,1,1,4,1,3,0,22,1,140,72,0.0,0.0
9488,3338,1,0,3,1,1,507,1,1,3,2,1,3,1,3,0,25,10,147,111,120.0,0.0
9489,3338,2,1,3,1,1,507,1,1,3,2,1,3,1,3,0,25,10,113,142,10.0,0.0
9490,3338,3,0,3,1,1,507,1,1,3,2,1,3,1,3,0,25,10,117,78,0.0,0.0
9491,3339,1,0,3,1,1,850,1,1,3,2,0,2,1,2,0,17,2,180,169,60.0,0.0
9492,3339,2,0,3,1,1,850,1,1,3,2,0,2,1,2,0,17,2,122,210,20.0,0.0
9493,3339,3,1,3,1,1,850,1,1,3,2,0,2,1,2,0,17,2,182,90,0.0,0.0
9494,3340,1,1,2,0,1,172,1,0,8,1,1,2,1,2,0,22,25,66,223,30.0,0.0
9495,3340,2,0,2,0,1,172,1,0,8,1,1,2,1,2,0,22,25,45,357,20.0,0.0
9496,3341,1,0,2,0,1,333,1,0,7,2,0,1,0,1,1,17,1,112,1665,60.0,0.0
9497,3341,2,1,2,0,1,333,1,0,7,2,0,1,0,1,1,17,1,43,2220,20.0,0.0
9498,3342,1,0,3,1,1,815,1,1,1,3,1,3,0,1,0,2,1,134,91,120.0,0.0
9499,3342,2,0,3,1,1,815,1,1,1,3,1,3,0,1,0,2,1,98,109,10.0,0.0
9500,3342,3,1,3,1,1,815,1,1,1,3,1,3,0,1,0,2,1,88,50,0.0,0.0
9501,3343,1,0,3,1,1,1046,1,0,3,1,0,4,1,3,0,1,10,135,86,120.0,0.0
9502,3343,2,1,3,1,1,1046,1,0,3,1,0,4,1,3,0,1,10,101,99,20.0,0.0
9503,3343,3,0,3,1,1,1046,1,0,3,1,0,4,1,3,0,1,10,130,84,0.0,0.0
9504,3344,1,0,2,0,1,78,1,1,3,2,1,2,0,3,0,1,2,105,130,60.0,0.0
9505,3344,2,1,2,0,1,78,1,1,3,2,1,2,0,3,0,1,2,64,147,20.0,1.0
9506,3345,1,0,3,1,1,1126,1,1,1,1,1,3,1,2,0,25,17,283,110,120.0,0.0
9507,3345,2,1,3,1,1,1126,1,1,1,1,1,3,1,2,0,25,17,84,165,10.0,0.0
9508,3345,3,0,3,1,1,1126,1,1,1,1,1,3,1,2,0,25,17,270,132,0.0,0.0
9509,3346,1,0,3,1,1,927,1,1,3,3,0,3,1,3,0,1,2,92,143,60.0,0.0
9510,3346,2,0,3,1,1,927,1,1,3,3,0,3,1,3,0,1,2,34,155,20.0,0.0
9511,3346,3,1,3,1,1,927,1,1,3,3,0,3,1,3,0,1,2,72,48,0.0,0.0
9512,3347,1,0,3,1,1,610,1,0,3,1,1,3,1,2,0,2,1,143,96,30.0,0.0
9513,3347,2,0,3,1,1,610,1,0,3,1,1,3,1,2,0,2,1,66,103,30.0,0.0
9514,3347,3,1,3,1,1,610,1,0,3,1,1,3,1,2,0,2,1,80,78,0.0,0.0
9515,3348,1,0,3,1,1,838,1,1,3,1,0,4,1,3,0,22,1,164,158,30.0,0.0
9516,3348,2,1,3,1,1,838,1,1,3,1,0,4,1,3,0,22,1,56,181,10.0,0.0
9517,3348,3,0,3,1,1,838,1,1,3,1,0,4,1,3,0,22,1,160,130,0.0,0.0
9518,3349,1,0,3,1,1,906,1,1,3,2,1,3,1,3,0,1,25,204,189,30.0,0.0
9519,3349,2,0,3,1,1,906,1,1,3,2,1,3,1,3,0,1,25,107,237,30.0,0.0
9520,3349,3,1,3,1,1,906,1,1,3,2,1,3,1,3,0,1,25,210,150,0.0,0.0
9521,3350,1,0,3,1,1,997,1,0,1,1,1,4,1,2,0,1,10,209,49,60.0,0.0
9522,3350,2,1,3,1,1,997,1,0,1,1,1,4,1,2,0,1,10,170,62,30.0,0.0
9523,3350,3,0,3,1,1,997,1,0,1,1,1,4,1,2,0,1,10,140,80,0.0,0.0
9524,3351,1,0,3,1,1,890,1,1,3,2,0,3,1,3,0,17,25,257,220,60.0,0.0
9525,3351,2,1,3,1,1,890,1,1,3,2,0,3,1,3,0,17,25,84,330,30.0,0.0
9526,3351,3,0,3,1,1,890,1,1,3,2,0,3,1,3,0,17,25,192,260,0.0,0.0
9527,3352,1,0,3,1,1,603,1,0,3,1,0,3,1,2,0,1,2,106,70,120.0,0.0
9528,3352,2,0,3,1,1,603,1,0,3,1,0,3,1,2,0,1,2,37,98,10.0,0.0
9529,3352,3,1,3,1,1,603,1,0,3,1,0,3,1,2,0,1,2,104,58,0.0,0.0
9530,3353,1,0,3,1,1,733,1,1,1,2,0,4,1,3,0,2,25,146,68,120.0,0.0
9531,3353,2,1,3,1,1,733,1,1,1,2,0,4,1,3,0,2,25,49,90,10.0,0.0
9532,3353,3,0,3,1,1,733,1,1,1,2,0,4,1,3,0,2,25,156,104,0.0,0.0
9533,3354,1,0,2,0,1,112,1,0,1,1,1,3,0,2,0,1,2,77,31,60.0,0.0
9534,3354,2,1,2,0,1,112,1,0,1,1,1,3,0,2,0,1,2,26,46,30.0,1.0
9535,3354,3,0,2,0,1,112,1,0,1,1,1,3,0,2,0,1,2,72,19,0.0,0.0
9536,3355,1,0,3,1,1,856,1,1,3,2,0,2,1,3,0,17,2,188,176,120.0,0.0
9537,3355,2,1,3,1,1,856,1,1,3,2,0,2,1,3,0,17,2,84,210,20.0,0.0
9538,3355,3,0,3,1,1,856,1,1,3,2,0,2,1,3,0,17,2,160,149,0.0,0.0
9539,3356,1,0,3,1,1,988,1,0,1,1,1,3,1,2,0,1,2,153,41,30.0,0.0
9540,3356,2,1,3,1,1,988,1,0,1,1,1,3,1,2,0,1,2,124,49,30.0,0.0
9541,3356,3,0,3,1,1,988,1,0,1,1,1,3,1,2,0,1,2,130,70,0.0,0.0
9542,3357,1,0,3,1,1,465,1,0,3,1,1,1,1,1,0,25,1,200,111,120.0,0.0
9543,3357,2,1,3,1,1,465,1,0,3,1,1,1,1,1,0,25,1,63,156,10.0,0.0
9544,3357,3,0,3,1,1,465,1,0,3,1,1,1,1,1,0,25,1,210,96,0.0,0.0
9545,3358,1,1,2,0,1,141,1,0,6,1,1,2,0,4,1,1,17,95,3120,60.0,0.0
9546,3358,2,0,2,0,1,141,1,0,6,1,1,2,0,4,1,1,17,49,3380,10.0,1.0
9547,3359,1,0,3,1,1,532,1,1,1,1,1,3,0,1,0,10,18,178,116,60.0,0.0
9548,3359,2,1,3,1,1,532,1,1,1,1,1,3,0,1,0,10,18,143,122,10.0,0.0
9549,3359,3,0,3,1,1,532,1,1,1,1,1,3,0,1,0,10,18,210,100,0.0,0.0
9550,3360,1,0,3,1,1,929,1,1,3,3,0,3,1,3,0,22,1,193,158,30.0,0.0
9551,3360,2,1,3,1,1,929,1,1,3,3,0,3,1,3,0,22,1,50,225,20.0,0.0
9552,3360,3,0,3,1,1,929,1,1,3,3,0,3,1,3,0,22,1,221,105,0.0,0.0
9553,3361,1,0,3,1,1,798,1,1,1,2,1,3,0,2,0,17,25,336,110,120.0,0.0
9554,3361,2,1,3,1,1,798,1,1,1,2,1,3,0,2,0,17,25,109,137,20.0,0.0
9555,3361,3,0,3,1,1,798,1,1,1,2,1,3,0,2,0,17,25,216,120,0.0,0.0
9556,3362,1,0,3,1,1,887,1,1,3,2,0,3,1,3,0,1,25,262,189,120.0,0.0
9557,3362,2,1,3,1,1,887,1,1,3,2,0,3,1,3,0,1,25,101,237,20.0,0.0
9558,3362,3,0,3,1,1,887,1,1,3,2,0,3,1,3,0,1,25,176,116,0.0,0.0
9559,3363,1,1,2,0,1,295,1,0,6,1,0,1,1,4,1,22,17,219,2340,30.0,0.0
9560,3363,2,0,2,0,1,295,1,0,6,1,0,1,1,4,1,22,17,87,3380,30.0,0.0
9561,3364,1,1,3,1,1,783,1,1,1,2,1,4,1,3,0,2,1,106,61,60.0,0.0
9562,3364,2,0,3,1,1,783,1,1,1,2,1,4,1,3,0,2,1,59,84,30.0,0.0
9563,3364,3,0,3,1,1,783,1,1,1,2,1,4,1,3,0,2,1,72,78,0.0,0.0
9564,3365,1,1,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,132,31,30.0,0.0
9565,3365,2,0,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,90,36,10.0,0.0
9566,3366,1,0,2,0,1,196,1,1,5,2,1,3,0,3,0,25,2,156,83,60.0,0.0
9567,3366,2,1,2,0,1,196,1,1,5,2,1,3,0,3,0,25,2,54,108,10.0,0.0
9568,3366,3,0,2,0,1,196,1,1,5,2,1,3,0,3,0,25,2,96,100,0.0,0.0
9569,3367,1,0,2,0,1,94,1,1,6,2,1,3,1,3,1,1,17,93,5040,30.0,0.0
9570,3367,2,1,2,0,1,94,1,1,6,2,1,3,1,3,1,1,17,46,5040,10.0,0.0
9571,3367,3,0,2,0,1,94,1,1,6,2,1,3,1,3,1,1,17,78,130,0.0,0.0
9572,3368,1,0,3,1,1,505,1,1,3,2,0,4,1,2,0,22,17,288,270,30.0,0.0
9573,3368,2,0,3,1,1,505,1,1,3,2,0,4,1,2,0,22,17,133,366,20.0,0.0
9574,3368,3,1,3,1,1,505,1,1,3,2,0,4,1,2,0,22,17,220,240,0.0,0.0
9575,3369,1,0,3,1,1,1014,1,0,1,1,1,4,1,2,0,18,22,229,70,60.0,0.0
9576,3369,2,0,3,1,1,1014,1,0,1,1,1,4,1,2,0,18,22,153,74,20.0,0.0
9577,3369,3,1,3,1,1,1014,1,0,1,1,1,4,1,2,0,18,22,273,135,0.0,0.0
9578,3370,1,0,3,1,1,1175,1,1,3,1,1,3,1,3,0,25,3,286,158,30.0,0.0
9579,3370,2,0,3,1,1,1175,1,1,3,1,1,3,1,3,0,25,3,236,184,30.0,0.0
9580,3370,3,1,3,1,1,1175,1,1,3,1,1,3,1,3,0,25,3,170,115,0.0,0.0
9581,3371,1,1,2,0,1,315,1,0,6,1,1,5,1,2,1,1,25,221,3120,120.0,0.0
9582,3371,2,0,2,0,1,315,1,0,6,1,1,5,1,2,1,1,25,125,4160,10.0,0.0
9583,3372,1,0,3,1,1,1192,1,1,7,1,0,5,1,3,0,2,20,148,16,60.0,0.0
9584,3372,2,0,3,1,1,1192,1,1,7,1,0,5,1,3,0,2,20,93,16,20.0,0.0
9585,3372,3,1,3,1,1,1192,1,1,7,1,0,5,1,3,0,2,20,96,56,0.0,0.0
9586,3373,1,0,3,1,1,805,1,1,1,3,0,4,1,2,0,22,1,182,97,30.0,0.0
9587,3373,2,1,3,1,1,805,1,1,1,3,0,4,1,2,0,22,1,68,112,30.0,0.0
9588,3373,3,0,3,1,1,805,1,1,1,3,0,4,1,2,0,22,1,260,100,0.0,0.0
9589,3374,1,0,3,1,1,871,1,1,3,2,0,3,1,3,0,25,9,222,262,30.0,0.0
9590,3374,2,1,3,1,1,871,1,1,3,2,0,3,1,3,0,25,9,103,357,20.0,0.0
9591,3374,3,0,3,1,1,871,1,1,3,2,0,3,1,3,0,25,9,200,169,0.0,0.0
9592,3375,1,0,3,1,1,642,1,0,3,2,1,4,1,2,0,22,1,170,111,120.0,0.0
9593,3375,2,1,3,1,1,642,1,0,3,2,1,4,1,2,0,22,1,74,132,20.0,0.0
9594,3375,3,0,3,1,1,642,1,0,3,2,1,4,1,2,0,22,1,170,136,0.0,0.0
9595,3376,1,0,3,1,1,638,1,0,3,2,1,3,1,2,0,2,17,182,108,120.0,0.0
9596,3376,2,0,3,1,1,638,1,0,3,2,1,3,1,2,0,2,17,82,128,20.0,0.0
9597,3376,3,1,3,1,1,638,1,0,3,2,1,3,1,2,0,2,17,170,130,0.0,0.0
9598,3377,1,0,3,1,1,747,1,1,1,2,0,4,1,3,0,1,2,130,68,120.0,0.0
9599,3377,2,1,3,1,1,747,1,1,1,2,0,4,1,3,0,1,2,55,88,10.0,0.0
9600,3377,3,0,3,1,1,747,1,1,1,2,0,4,1,3,0,1,2,143,110,0.0,0.0
